StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q95,QID2_2,QID6,QID7,QID16,QID17,QID10,QID11,QID12,QID13,QID14,QID15,QID18,QID19,QID20,QID21,QID79,QID101,QID100,QID71,QID83,QID82,QID85,QID84,QID87,QID88,QID90,QID89,QID92,QID91,QID94,QID93,QID96,QID95,QID98,QID99,QID43,QID27,QID78,QID47,QID25,QID33,QID50,QID37,QID39,QID41,QID106,QID107,QID108,QID109,QID110,QID113,QID114,QID115,QID117,QID116,QID118,QID119,QID120,QID121,QID122,,Q98,QID52,QID63,QID105,Q135,Q136,Q138,,AmazonId,CAND,ED,TW,BI,HC,AB,GC,ML,NS,TC,CC,impED,impTW,impBI,impHC,impAB,impML,impNS,impTC,impCC,impGC,ResponseID,group,FB,SCO,QID17,Group
1/19/21 11:43,1/19/21 11:46,0,173.91.35.230,100,208,1,1/19/21 11:46,R_2UVMtWPnxJ20ZLS,,,,,41.56219482,-81.48419952,anonymous,EN,4,29,3,1,36,4,3,1,2,1,3,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,1,3,2,2,"1,2,3",1,5,5,3,1,2,"9,2,3,5",3,,,,,,1,10,,,ABBP9JASL9AGK,None,,,,,,,,,,,,,,,,,,,,,R_2UhifA0Wfdto9Gq,control,10,7,4,control
1/19/21 11:36,1/19/21 11:47,0,76.168.125.109,100,626,1,1/19/21 11:47,R_syYrwTrdhDJi7hn,,,,,34.05839539,-118.2779999,anonymous,EN,4,23,2,4,5,5,1,3,2,1,2,1,1,1,2,4,2,1,1,0.6,3,0.4,2,0.8,3,1,1,1,2,0.4,2,0.4,3,0.6,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,,,,,,ACWVHNV57A8IJ,None,,,,,,,,,,,,,,,,,,,,,R_OpPLA8Q6AxBt1pn,control,5,2,5,control
1/19/21 11:45,1/19/21 11:48,0,192.119.160.24,100,155,1,1/19/21 11:48,R_qIqglg2pAMfuKpH,,,,,34.05439758,-118.2440033,anonymous,EN,4,23,1,2,21,5,1,2,2,2,2,3,1,2,2,3,2,0.8,2,0.8,1,0.6,2,0.6,3,0.4,3,0.8,2,0.4,2,0.6,2,0.8,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,,,,,,A33Z6BHAJUGCHY,None,,,,,,,,,,,,,,,,,,,,,R_1jZYdQEibW0P7CE,control,8,9,5,control
1/19/21 11:37,1/19/21 11:49,0,206.72.198.131,100,764,1,1/19/21 11:49,R_2WAPwpRfa7yxp9a,,,,,40.8105011,-73.04160309,anonymous,EN,4,27,1,2,34,5,1,2,2,1,1,2,1,3,3,2,2,0.8,1,1,1,0.8,2,0.8,3,1,1,1,3,0.8,2,0.8,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,13,,,,,,,None,,,,,,,,,,,,,,,,,,,,,R_9nv1mAcCRD3QqBz,control,10,8,5,control
1/19/21 11:39,1/19/21 11:50,0,170.0.159.184,100,622,1,1/19/21 11:50,R_UyAUTHZElQgHNCh,,,,,-22.92010498,-43.33070374,anonymous,EN,4,22,2,2,1,5,3,2,2,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,1,2,2,1,,,,,,,,,,,,,,,,,9,1,13,,,,,,A31R560IXODLDC,None,,,,,,,,,,,,,,,,,,,,,R_3X9HVlOA5cNLdN7,control,8,4,5,control
1/19/21 11:50,1/19/21 11:53,0,49.37.209.12,100,195,1,1/19/21 11:53,R_r77t0ErkCqSmfGp,,,,,13.08779907,80.27850342,anonymous,EN,4,23,2,3,48,6,1,2,2,1,3,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,4,1,2,2,2,,,,,,,,,,,,,,,,,8,1,4,NIL,,,,,AF20P39VDJHWN,None,,,,,,,,,,,,,,,,,,,,,R_3QRBio76RxiIhJc,control,7,3,6,control
1/19/21 11:51,1/19/21 11:54,0,68.202.156.179,100,182,1,1/19/21 11:54,R_bK0Tgdjk1cCRUBz,,,,,29.05110168,-82.03800201,anonymous,EN,4,28,2,2,10,4,3,3,2,2,3,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,1,"2,3,7",2,"1,4,5",1,3,3,2,3,3,"2,3,5",3,,,,,,4,21,,,,None,,,,,,,,,,,,,,,,,,,,,R_1dKva50Y5Fe61AD,control,5,8,4,control
1/19/21 11:50,1/19/21 11:54,0,78.18.64.59,100,273,1,1/19/21 11:55,R_Q68GQKU63KFVmSZ,,,,,53.53329468,-7.350006104,anonymous,EN,4,29,1,4,39,6,1,3,2,1,3,1,1,1,2,4,2,0.8,1,0.6,2,0.6,1,1,2,0.4,1,0.8,2,0.4,2,0.6,3,0.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,21,,,,,,,None,,,,,,,,,,,,,,,,,,,,,R_2DOowNKnfj0RN21,control,8,7,6,control
1/19/21 11:53,1/19/21 11:55,0,157.51.154.204,100,123,1,1/19/21 11:55,R_ZvZQfB2G8ZCSIb7,,,,,13.08779907,80.27850342,anonymous,EN,4,23,1,4,14,3,2,2,1,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,2,1,1,2,3,5,1,2,2,1,,,,,,,,,,,,,,,,,4,2,14,,,,,,,None,,,,,,,,,,,,,,,,,,,,,R_2D1X4naH7gaIkuQ,control,5,4,3,control
1/19/21 11:54,1/19/21 11:57,0,157.51.34.80,100,196,1,1/19/21 11:57,R_2aQqFycCJzBdGVH,,,,,13.08779907,80.27850342,anonymous,EN,4,28,1,4,15,5,1,2,1,1,1,1,1,1,1,2,2,0.2,1,0.2,1,0.2,1,0.2,1,0.6,2,0.4,1,0.4,1,0.2,1,0.2,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,4,,,,,,A1U8G89RV8ZKRC,None,,,,,,,,,,,,,,,,,,,,,R_1pukHebr8TDNtHI,control,8,7,5,control
1/19/21 11:49,1/19/21 11:57,0,185.93.0.151,100,513,1,1/19/21 11:57,R_3oUhIaBfzbfajr2,,,,,33.74850464,-84.38710022,anonymous,EN,4,20,2,1,11,2,4,3,2,1,4,1,1,3,2,3,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,2,2,2,1,1,,,,,,,,,,,,,,,,,7,1,4,,,,,,A33DK09DYHP0L0,None,,,,,,,,,,,,,,,,,,,,,R_2ykI3RfveF3Q1SH,control,8,8,2,control
1/19/21 11:54,1/19/21 11:58,0,49.37.219.97,100,209,1,1/19/21 11:58,R_2390Le074jL0apa,,,,,13.08779907,80.27850342,anonymous,EN,4,23,2,3,48,5,1,2,2,1,3,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,4,1,2,2,2,,,,,,,,,,,,,,,,,7,1,4,nil,,,,,A1RCURZLU53YW0,None,,,,,,,,,,,,,,,,,,,,,R_2zjX5KSjyN8vaBc,control,7,5,5,control
1/19/21 11:15,1/19/21 11:58,0,49.37.223.40,100,2594,1,1/19/21 11:58,R_2af2WRR8bzCxoGs,,,,,13.08779907,80.27850342,anonymous,EN,4,23,2,3,48,5,1,2,2,1,3,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,4,1,2,2,2,,,,,,,,,,,,,,,,,8,1,4,NIL,,,,,A1MXDBILWV8RXN,None,,,,,,,,,,,,,,,,,,,,,R_3HCynXxHl8wqsyf,control,9,5,5,control
1/19/21 11:50,1/19/21 12:00,0,49.37.215.117,100,597,1,1/19/21 12:00,R_3nT72qfmv3bKsyt,,,,,13.08779907,80.27850342,anonymous,EN,4,23,2,3,48,5,1,2,2,1,3,3,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,"2,3",1,"1,2",1,1,"2,3",3,1,2,"4,8",1,,,,,,1,4,NIL,,,None,,,,,,,,,,,,,,,,,,,,,R_2tzcOZeC1zHNENB,control,8,6,5,control
1/19/21 11:54,1/19/21 12:01,0,157.49.230.136,100,419,1,1/19/21 12:01,R_22rEtvPDG6rNjyK,,,,,13.08779907,80.27850342,anonymous,EN,4,24,1,4,53,5,2,2,2,2,1,2,1,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,"3,4","4,5,12",1,"2,3,4,6",3,2,2,2,2,4,"1,4,5",3,,,,,,1,4,,,,None,,,,,,,,,,,,,,,,,,,,,R_3IWUWKePg675u81,control,8,5,5,control
1/19/21 11:50,1/19/21 12:02,0,49.37.221.168,100,690,1,1/19/21 12:02,R_2aRfZZlGMd1W7u5,,,,,13.08779907,80.27850342,anonymous,EN,4,23,2,3,48,5,1,2,2,1,3,3,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,4,1,2,2,2,3,1,2,"1,4,2",1,,,,,,1,4,NO,,,None,,,,,,,,,,,,,,,,,,,,,R_3lSu4lSebE3Havu,control,8,8,5,control
1/19/21 11:50,1/19/21 12:02,0,49.37.209.86,100,726,1,1/19/21 12:02,R_2dXeDcyDqHt4RuW,,,,,13.08779907,80.27850342,anonymous,EN,4,24,2,3,48,5,1,2,2,1,3,3,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,4,1,2,2,2,3,1,2,"1,8",1,,,,,,1,4,no,,A2FEPNA8OA1UE,None,,,,,,,,,,,,,,,,,,,,,R_1GD05EqlSW5OwTL,control,7,7,5,control
1/19/21 11:56,1/19/21 12:02,0,100.7.211.120,100,367,1,1/19/21 12:02,R_2cb9dz7GDsVYjGh,,,,,36.73420715,-77.81359863,anonymous,EN,4,27,1,1,47,4,3,1,2,1,1,1,1,1,2,4,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,1,2,3,2,1,,,,,,,,,,,,,,,,,4,4,21,None.,,,,,A3FAF93BMDJLAL,None,,,,,,,,,,,,,,,,,,,,,R_2VjskXPZSbP8ih7,control,7,6,4,control
1/19/21 11:47,1/19/21 12:03,0,171.48.108.118,100,922,1,1/19/21 12:03,R_V38VRkaBj0eOM4F,,,,,31.10339355,77.16589355,anonymous,EN,4,25,1,2,36,5,1,1,2,1,4,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,4,"1,2,3,5,6,8,12",2,"3,4",2,3,2,2,3,1,4,1,,,,,,3,8,,,,None,,,,,,,,,,,,,,,,,,,,,R_qV08dxTUqWNwSWZ,control,5,6,5,control
1/19/21 11:59,1/19/21 12:03,0,49.37.211.149,100,230,1,1/19/21 12:03,R_5BF8fzyanRtUf05,,,,,13.08779907,80.27850342,anonymous,EN,4,24,2,3,48,5,1,2,2,1,3,3,1,1,1,3,1,0.8,3,1,1,0.8,1,1,1,0.8,4,1,1,0.8,2,0.8,2,1,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,4,NIL,,,,,A1YILFU07P6DND,"Andrew Yang(D)
",2,1,1,1,3,1,1,2,2,1,,,,,,,,,,,R_1FbajD1PhG6QuiY,experiment1,8,7,5,experimental
1/19/21 11:54,1/19/21 12:04,0,140.180.240.69,100,593,1,1/19/21 12:04,R_3qrGxPdpDT2AasW,,,,,40.36990356,-74.63809967,anonymous,EN,4,27,1,1,41,5,1,2,2,1,3,1,1,3,2,2,1,0.8,3,0.6,2,0.8,2,0.6,1,1,4,0.8,2,0.8,2,1,1,0.8,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,,,,,,ATYBVMW4Y4FLC,"Joe Walsh(R)
",3,4,3,5,2,5,1,2,1,2,,,,,,,,,,,R_2PwjbONxjwGCZGB,experiment1,8,6,5,experimental
1/19/21 12:03,1/19/21 12:04,0,173.172.45.154,100,71,1,1/19/21 12:04,R_3qqeeuIdmkDisqY,,,,,31.80450439,-105.9661026,anonymous,EN,4,24,2,3,44,5,2,2,1,2,2,2,3,2,2,3,,,,,,,,,,,,,,,,,,,,,1,1,3,2,2,2,1,2,3,2,,,,,,,,,,,,,,,,,4,1,4,,,,,,A3MYTEE8WSEQ2Z,"Tulsi Gabbard(D)
",1,1,1,1,3,3,1,1,2,2,,,,,,,,,,,R_2QKkjOFRB7yZ5PB,experiment1,6,6,5,experimental
1/19/21 11:41,1/19/21 12:04,0,68.168.211.40,100,1367,1,1/19/21 12:04,R_DdhpXwGqig16n2V,,,,,37.75100708,-97.8219986,anonymous,EN,4,28,1,2,39,5,1,2,2,1,1,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,1,1,2,2,1,,,,,,,,,,,,,,,,,8,1,4,Very well and interesting. Thank you,,,,,A1VMGF09DPTXZO,"Joe Walsh(R)
",3,5,3,5,1,4,1,2,3,3,,,,,,,,,,,R_1OHzrakD5D4qHkg,experiment1,7,6,5,experimental
1/19/21 12:01,1/19/21 12:05,0,69.143.179.76,100,225,1,1/19/21 12:05,R_2f1lazFFcCxbGT7,,,,,39.45579529,-76.41470337,anonymous,EN,4,29,1,2,21,6,1,3,2,1,3,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,3,2,3,3,2,1,1,2,1,1,,,,,,,,,,,,,,,,,4,3,21,,,,,,A3GAQNTZ1V1VO,"Amy Klobuchar(D)
",3,1,3,2,2,5,3,1,1,2,,,,,,,,,,,R_3NzhssmORW3q4DI,experiment1,10,8,6,experimental
1/19/21 12:01,1/19/21 12:05,0,12.204.36.2,100,232,1,1/19/21 12:05,R_r9fpn379Xm4PT5T,,,,,32.89830017,-96.12609863,anonymous,EN,4,27,1,2,44,2,1,2,2,1,3,1,1,1,2,2,3,0.2,4,0.4,2,0.4,3,0.2,3,0.2,5,1,1,0.4,1,0.8,1,1,4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,16,,,,,,A339YQ2DS0BS8R,"Elizabeth Warren(D)
Andrew Yang(D)
",1,1,2,3,3,1,2,2,2,2,,,,,,,,,,,R_cONNyX4Ldf11bdT,experiment1,10,7,2,experimental
1/19/21 12:01,1/19/21 12:05,0,73.153.6.39,100,284,1,1/19/21 12:05,R_yqZcFNQDhh8NarD,,,,,38.94880676,-104.7677002,anonymous,EN,4,23,2,"1,2,3",6,5,3,4,2,1,3,1,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,5,"1,2","2,3,7",4,"3,5,6",1,3,"1,3,5",2,2,2,"2,3",3,,,,,,1,21,,,A2IMAGGCST8170,"Tulsi Gabbard(D)
",1,1,1,2,3,3,1,1,3,2,,,,,,,,,,,R_1d4yeBHgb0EzMkZ,experiment1,9,9,5,experimental
1/19/21 11:58,1/19/21 12:08,0,116.68.72.209,100,576,1,1/19/21 12:08,R_PRoWuG8VmTdbGSt,,,,,8.48550415,76.94918823,anonymous,EN,4,29,1,4,43,5,1,2,2,1,3,2,2,2,3,2,3,1,4,0.8,3,1,3,1,1,1,4,1,2,1,2,1,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,16,,,,,,A2H2LZ4IXR4RUY,"Mark Sanford(R)
",3,4,2,3,2,4,2,3,2,3,,,,,,,,,,,R_AA8Ok1nYrbBfjJ7,experiment1,6,7,5,experimental
1/19/21 12:03,1/19/21 12:09,0,49.37.213.46,100,349,1,1/19/21 12:09,R_29s8ySfJZPb8ZtX,,,,,13.08779907,80.27850342,anonymous,EN,4,24,2,3,48,5,1,2,2,1,3,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,4,1,2,2,2,,,,,,,,,,,,,,,,,8,1,4,NIL,,,,,AQP4PHYDXRBPI,"Pete Buttigieg(D)
",2,3,2,3,3,4,1,2,1,2,,,,,,,,,,,R_22V0rHkO3YXEE8N,experiment1,9,7,5,experimental
1/19/21 12:04,1/19/21 12:12,0,70.67.145.133,100,468,1,1/19/21 12:12,R_3KwkygjdmwbVgIB,,,,,49.65849304,-124.9835052,anonymous,EN,4,24,2,2,5,3,3,3,1,1,3,2,2,3,2,2,2,0.6,1,1,1,1,1,1,3,1,1,0.8,1,1,1,0.6,1,0.2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,21,,,,,,A38SDK1MXXCI94,"Elizabeth Warren(D)
",1,1,1,2,2,1,2,1,1,2,,,,,,,,,,,R_2R9Dr7OOsuh6FRh,experiment1,10,6,3,experimental
1/19/21 12:10,1/19/21 12:13,0,63.246.99.2,100,193,1,1/19/21 12:13,R_22Rq1TwYTI5GSqK,,,,,36.76849365,-90.4095993,anonymous,EN,4,25,1,2,4,3,1,1,2,1,3,1,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,"1,3,4","1,2,3,7",3,"1,3,5",1,3,"2,3,4,5",1,2,2,"8,9,2,3,5",3,,,,,,1,4,,,A1ITRHCPZ8RDTH,"Tulsi Gabbard(D)
Elizabeth Warren(D)
",1,1,2,1,2,2,2,1,3,2,,,,,,,,,,,R_24AUKyaRfbs09gM,experiment1,10,6,3,experimental
1/19/21 11:45,1/19/21 12:15,0,177.25.221.9,100,1807,1,1/19/21 12:15,R_1FJatNXi5pF4XgS,,,,,-19.89930725,-43.95700073,anonymous,EN,4,21,1,1,31,2,1,3,2,1,1,3,3,2,1,3,2,0.8,2,0.8,2,1,2,0.8,2,0.8,1,1,3,0.8,3,1,2,0.8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,4,,,,,,AQCMB15KAY2BJ,"Elizabeth Warren(D)
Andrew Yang(D)
Cory Booker(D)
",1,2,2,1,2,1,1,2,1,1,,,,,,,,,,,R_21ndrAwgLJA58i7,experiment1,9,2,2,experimental
1/19/21 12:12,1/19/21 12:17,0,47.225.171.219,100,277,1,1/19/21 12:17,R_3DjNtb7nADdy5qA,,,,,43.11520386,-85.51360321,anonymous,EN,4,25,1,2,9,6,1,2,2,1,3,1,1,2,2,2,1,0.8,1,1,2,0.4,1,1,3,0.8,1,1,1,1,1,0.8,3,0.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,12,,,,,,ALHX02JGCL9C0,"Mike Bloombeg(D)
",3,1,3,3,2,1,2,2,2,3,,,,,,,,,,,R_8ibeZlqvB61cdeF,experiment1,10,6,6,experimental
1/19/21 12:12,1/19/21 12:17,0,38.102.37.17,100,325,1,1/19/21 12:17,R_2t6jdMfvjIi3MN3,,,,,39.80679321,-121.8670044,anonymous,EN,4,27,1,2,5,5,1,3,2,1,3,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,2,3,2,,,,,,,,,,,,,,,,,9,1,10,,,,,,A3MBRQO3XAVTIV,"Andrew Yang(D)
",2,1,1,2,3,1,1,1,2,2,,,,,,,,,,,R_YQrCRD7lH0zsFlD,experiment1,10,5,5,experimental
1/19/21 11:49,1/19/21 12:17,0,49.37.209.225,100,1694,1,1/19/21 12:17,R_1goJeB6ZaPjubYD,,,,,13.08779907,80.27850342,anonymous,EN,4,23,2,3,48,6,1,2,2,1,3,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,4,1,2,2,2,1,2,2,1,1,,,,,,1,4,NIL,,A3JB33WPXDN7ND,"Tulsi Gabbard(D)
Tom Steyer(D)
Elizabeth Warren(D)
Cory Booker(D)
",1,1,2,1,3,2,1,1,3,1,,,,,,,,,,,R_3nuuhSK5Dpy6vtx,experiment1,1,8,6,experimental
1/19/21 12:12,1/19/21 12:19,0,70.16.42.165,100,371,1,1/19/21 12:19,R_29hSX2xNzpja2Sz,,,,,43.00369263,-78.84960175,anonymous,EN,4,24,1,2,33,5,1,1,2,1,3,1,1,2,2,2,1,0.8,2,0.6,1,0.8,2,0.6,3,0.8,1,0.8,1,0.6,1,0.4,2,0.4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,10,"I would have voted Yang but by the time New York voting was able to take place I picked Bernie to try to consolidate the ""progressive"" vote",,,,,A14CFBPUTP0XU,"Mark Sanford(R)
",3,2,3,5,2,5,2,2,1,2,,,,,,,,,,,R_3lEMu7r6wQTcP04,experiment1,10,7,5,experimental
1/19/21 12:16,1/19/21 12:21,0,67.140.159.161,100,286,1,1/19/21 12:21,R_T6MLZtKi5MqeJq1,,,,,37.5657959,-85.26679993,anonymous,EN,4,26,2,2,18,4,3,1,2,1,2,1,2,1,2,4,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,2,1,1,3,1,,,,,,,,,,,,,,,,,7,1,10,,,,,,ADXMY9883LHZE,"Tom Steyer(D)
",2,1,2,3,3,1,1,1,3,1,,,,,,,,,,,R_2dWSL6t9SYmrspJ,experiment1,10,8,4,experimental
1/19/21 12:17,1/19/21 12:23,0,12.188.52.245,100,344,1,1/19/21 12:23,R_10DjVYY30VdROGT,,,,,26.09899902,-80.18219757,anonymous,EN,4,29,1,3,10,4,1,1,2,1,3,2,1,1,2,4,1,0.8,2,0.8,3,0.8,2,1,2,0.8,1,0.8,1,0.4,1,0.6,2,0.6,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,21,N/A,,,,,A36GYEBQ8DJRYF,"Mike Bloombeg(D)
Amy Klobuchar(D)
",2,4,3,2,3,2,2,2,2,1,,,,,,,,,,,R_2w62lps9yk7ooyg,experiment1,8,7,4,experimental
1/19/21 11:13,1/19/21 12:23,0,49.37.211.138,100,4165,1,1/19/21 12:23,R_Bsa70AKfA3aV0ad,,,,,13.08779907,80.27850342,anonymous,EN,4,23,2,3,48,5,1,2,2,1,3,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,"1,2,3",2,1,2,2,1,2,3,2,2,4,2,,,,,,1,4,nil,,AHK15S5SHL2MW,"Rocky De La Fuente(R)
",1,3,2,3,1,4,1,2,2,2,,,,,,,,,,,R_usIbBHUMUijNXS9,experiment1,5,7,5,experimental
1/19/21 11:18,1/19/21 12:08,0,103.212.158.154,100,2985,1,1/19/21 12:23,R_2zu1HAMCf9KQHeu,,,,,28.63270569,77.2197876,anonymous,EN,4,25,1,4,53,5,2,1,1,2,3,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,2,3,"1,2,12",2,2,1,4,2,3,2,2,3,3,,,,,,1,4,,,A2LR8E4O0FY66O,"Andrew Yang(D)
",1,1,1,1,3,1,1,2,3,1,,,,,,,,,,,R_RQ9EusxJiUhPrDr,experiment1,7,4,5,experimental
1/19/21 12:19,1/19/21 12:25,0,70.112.122.251,100,352,1,1/19/21 12:25,R_8CBg8lzOPTWYKS5,,,,,30.00320435,-97.83969879,anonymous,EN,4,22,1,"2,5",1,3,3,2,2,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,2,1,1,3,2,,,,,,,,,,,,,,,,,2,1,10,,,,,,A1PKCBFB4QY19G,"Tulsi Gabbard(D)
",1,2,2,3,3,1,1,2,3,3,,,,,,,,,,,R_57iRLWPqKCgJFip,experiment1,10,6,3,experimental
1/19/21 12:21,1/19/21 12:25,0,47.198.14.247,100,216,1,1/19/21 12:25,R_3HC7jzEA5i2aHUP,,,,,28.14120483,-82.5931015,anonymous,EN,4,28,1,2,10,5,1,2,2,1,3,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,"1,2,3,4,5,6",3,6,7,1,1,"1,3,5",2,2,2,"1,4,8,2,3,5",5,,,,,,1,4,,,A1TP444NFUIY3T,"Pete Buttigieg(D)
",2,1,2,2,1,3,1,1,1,1,,,,,,,,,,,R_ROZk8PPNLaP8MQF,experiment1,10,5,5,experimental
1/19/21 12:21,1/19/21 12:26,0,49.37.217.55,100,312,1,1/19/21 12:26,R_zUM076WOYx4b8Y1,,,,,13.08779907,80.27850342,anonymous,EN,4,23,2,3,48,6,1,2,2,1,3,3,1,1,1,2,1,0.8,3,1,1,1,1,0.8,1,0.8,4,0.8,1,1,2,0.8,2,0.8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,NIL,,,,,A3B278Q6GOQQUX,"Elizabeth Warren(D)
Andrew Yang(D)
Cory Booker(D)
",1,2,2,1,3,1,1,2,3,2,,,,,,,,,,,R_1KxVNv4iXVHWno7,experiment1,8,7,6,experimental
1/19/21 12:22,1/19/21 12:28,0,47.36.162.170,100,302,1,1/19/21 12:28,R_2QDuQwxw49xPtiE,,,,,45.59989929,-121.1871033,anonymous,EN,4,22,2,"2,4",48,2,3,2,2,1,4,1,1,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,2,"3,4,5","2,5",5,"1,3,5",1,1,2,3,2,3,5,3,,,,,,1,4,,,AJ7JFYKBG85ZV,"Joe Walsh(R)
",3,3,3,5,1,4,1,3,1,3,,,,,,,,,,,R_3QYTdzaxpNgTYOO,experiment1,9,7,2,experimental
1/19/21 12:24,1/19/21 12:28,0,47.34.243.8,100,246,1,1/19/21 12:28,R_0OsL6ejiij735Zv,,,,,34.55630493,-117.3527985,anonymous,EN,4,29,2,"2,3",5,5,1,2,2,1,3,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,2,1,1,1,3,3,1,2,3,3,,,,,,,,,,,,,,,,,1,1,13,So happy for Kamala as I'm from CA and have voted for her for years. A woman is close to the White House!!!,,,,,A2V84QVZRULWF1,"Tulsi Gabbard(D)
",1,4,1,2,2,3,1,2,2,2,,,,,,,,,,,R_WjL3RVhrZ6AJ0LT,experiment1,10,1,5,experimental
1/19/21 12:32,1/19/21 12:34,0,73.213.83.115,100,161,1,1/19/21 12:34,R_1Cdbw4343pdXh1l,,,,,38.80780029,-77.0522995,anonymous,EN,4,27,1,"1,3",33,6,2,1,2,1,3,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,1,2,1,,,,,,,,,,,,,,,,,6,1,4,,,,,,A2MJ1KONL3P0II,"Elizabeth Warren(D)
",1,1,1,1,1,1,1,1,2,2,,,,,,,,,,,R_1NgITCqvTyVjT5J,experiment1,7,4,6,experimental
1/19/21 12:03,1/19/21 12:35,0,49.37.221.136,100,1905,1,1/19/21 12:35,R_2QxIuIGf1NXp4UU,,,,,13.08779907,80.27850342,anonymous,EN,4,24,2,3,48,5,1,2,2,1,3,3,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,"2,3,4",2,1,2,2,1,2,3,2,2,4,2,,,,,,1,4,NIL,,A2QD9PJUKW7PKK,"Elizabeth Warren(D)
Andrew Yang(D)
",1,1,1,1,2,1,3,2,1,1,,,,,,,,,,,R_3CPCuZp7e4uk0wX,experiment1,5,9,5,experimental
1/19/21 12:21,1/19/21 12:37,0,174.233.162.104,100,957,1,1/19/21 12:37,R_30wP31hJ0R2Gy9Q,,,,,39.26069641,-84.41110229,anonymous,EN,4,28,2,2,36,2,2,1,1,1,2,3,3,1,2,3,,,,,,,,,,,,,,,,,,,,,2,1,3,3,2,4,1,2,1,2,,,,,,,,,,,,,,,,,6,2,16,,,,,,A1H49IS4NJB5I4,"Mark Sanford(R)
",3,1,3,5,2,4,2,2,1,4,,,,,,,,,,,R_3NCagbUHowewvtQ,experiment1,10,8,2,experimental
